enabled,description,workflow_id,tg_id_usera,timezone,start_time,days_of_week,start_date,end_date,last_started_at,status,time_to_complete_the_procedure,completed
true,Проверить ошибки в трекинге и открыть тикет в поддержку (слот 07:11),uN2g1pUp256tdDRV,544911412|8041897638,Europe/Kyiv,07:11,1|2|3|4|5|6|7,,,,,,
true,Подготовить сводку по отгрузкам за час для руководителя (слот 07:12),O53EqnIO7LJ1Axrv,544911412,Europe/Kyiv,07:12,1|2|3|4|5|6|7,,,,,,
true,Проверить SLA по срочным заказам и эскалировать риски (слот 07:13),Test proga,8041897638,Europe/Kyiv,07:13,1|2|3|4|5|6|7,,,,,,
true,Уточнить готовность склада к отбору и комплектации (слот 07:14),Router_Telegram_Router,544911412|8041897638,Europe/Kyiv,07:14,1|2|3|4|5|6|7,,,,,,
true,Перепроверить план загрузки машины и порядок точек (слот 07:15),uN2g1pUp256tdDRV,544911412,Europe/Kyiv,07:15,1|2|3|4|5|6|7,,,,,,
true,Согласовать замену транспорта при поломке/задержке (слот 07:16),O53EqnIO7LJ1Axrv,8041897638,Europe/Kyiv,07:16,1|2|3|4|5|6|7,,,,,,
true,Проверить наличие доверенностей и реквизитов получателя (слот 07:17),Test proga,544911412|8041897638,Europe/Kyiv,07:17,1|2|3|4|5|6|7,,,,,,
true,Проверить температуру/условия хранения для спецгруза (слот 07:18),Router_Telegram_Router,544911412,Europe/Kyiv,07:18,1|2|3|4|5|6|7,,,,,,
true,Сверить время прибытия и обновить прогноз по доставке (слот 07:19),uN2g1pUp256tdDRV,8041897638,Europe/Kyiv,07:19,1|2|3|4|5|6|7,,,,,,
true,Проверить документы по международной отправке (инвойс/упаковочный) (слот 07:20),O53EqnIO7LJ1Axrv,544911412|8041897638,Europe/Kyiv,07:20,1|2|3|4|5|6|7,,,,,,
true,Подготовить задачу на инвентаризацию проблемной номенклатуры (слот 07:21),Test proga,544911412,Europe/Kyiv,07:21,1|2|3|4|5|6|7,,,,,,
true,Проверить корректность штрихкодов и сканов по партиям (слот 07:22),Router_Telegram_Router,8041897638,Europe/Kyiv,07:22,1|2|3|4|5|6|7,,,,,,
true,Сформировать список задач для смены логистов (слот 07:23),uN2g1pUp256tdDRV,544911412|8041897638,Europe/Kyiv,07:23,1|2|3|4|5|6|7,,,,,,
true,Проверить очередь заявок на экспресс-доставку (слот 07:24),O53EqnIO7LJ1Axrv,544911412,Europe/Kyiv,07:24,1|2|3|4|5|6|7,,,,,,
true,Сверить возвратные документы и закрыть спорные позиции (слот 07:25),Test proga,8041897638,Europe/Kyiv,07:25,1|2|3|4|5|6|7,,,,,,
true,Проверить сообщения от клиентов и ответить по статусам доставок (слот 07:26),Router_Telegram_Router,544911412|8041897638,Europe/Kyiv,07:26,1|2|3|4|5|6|7,,,,,,
true,Сформировать реестр отгрузок и отправить бухгалтерии (слот 07:27),uN2g1pUp256tdDRV,544911412,Europe/Kyiv,07:27,1|2|3|4|5|6|7,,,,,,
true,Проверить входящие заявки на доставку и расставить приоритеты (слот 07:28),O53EqnIO7LJ1Axrv,8041897638,Europe/Kyiv,07:28,1|2|3|4|5|6|7,,,,,,
true,Сверить статусы отгрузок в TMS и обновить таблицу (слот 07:29),Test proga,544911412|8041897638,Europe/Kyiv,07:29,1|2|3|4|5|6|7,,,,,,
true,Созвон с водителем: уточнить ETA и точку разгрузки (слот 07:30),Router_Telegram_Router,544911412,Europe/Kyiv,07:30,1|2|3|4|5|6|7,,,,,,
true,Проверить наличие на складе по заказам на ближайший рейс (слот 07:31),uN2g1pUp256tdDRV,8041897638,Europe/Kyiv,07:31,1|2|3|4|5|6|7,,,,,,
true,Подготовить маршрутный лист для курьера по городу (слот 07:32),O53EqnIO7LJ1Axrv,544911412|8041897638,Europe/Kyiv,07:32,1|2|3|4|5|6|7,,,,,,
true,Проверить корректность адресов и контактных телефонов получателей (слот 07:33),Test proga,544911412,Europe/Kyiv,07:33,1|2|3|4|5|6|7,,,,,,
true,Согласовать окно доставки с клиентом и зафиксировать в системе (слот 07:34),Router_Telegram_Router,8041897638,Europe/Kyiv,07:34,1|2|3|4|5|6|7,,,,,,
true,Собрать пакет документов: ТТН/накладные/акты (слот 07:35),uN2g1pUp256tdDRV,544911412|8041897638,Europe/Kyiv,07:35,1|2|3|4|5|6|7,,,,,,
true,Проверить ограничения по габаритам и весу для отправлений (слот 07:36),O53EqnIO7LJ1Axrv,544911412,Europe/Kyiv,07:36,1|2|3|4|5|6|7,,,,,,
true,Сформировать задачу на печать этикеток и маркировку (слот 07:37),Test proga,8041897638,Europe/Kyiv,07:37,1|2|3|4|5|6|7,,,,,,
true,Проверить очереди на воротах и перераспределить слоты (слот 07:38),Router_Telegram_Router,544911412|8041897638,Europe/Kyiv,07:38,1|2|3|4|5|6|7,,,,,,
true,Сверить остатки паллет и запросить пополнение расходников (слот 07:39),uN2g1pUp256tdDRV,544911412,Europe/Kyiv,07:39,1|2|3|4|5|6|7,,,,,,
true,Отправить уведомление клиенту о переносе времени доставки (слот 07:40),O53EqnIO7LJ1Axrv,8041897638,Europe/Kyiv,07:40,1|2|3|4|5|6|7,,,,,,
true,Проверить возвраты и оформить заявку на обратную логистику (слот 07:41),Test proga,544911412|8041897638,Europe/Kyiv,07:41,1|2|3|4|5|6|7,,,,,,
true,Сверить счета перевозчика и подтверждения выполнения рейса (слот 07:42),Router_Telegram_Router,544911412,Europe/Kyiv,07:42,1|2|3|4|5|6|7,,,,,,
true,Проверить ошибки в трекинге и открыть тикет в поддержку (слот 07:43),uN2g1pUp256tdDRV,8041897638,Europe/Kyiv,07:43,1|2|3|4|5|6|7,,,,,,
true,Подготовить сводку по отгрузкам за час для руководителя (слот 07:44),O53EqnIO7LJ1Axrv,544911412|8041897638,Europe/Kyiv,07:44,1|2|3|4|5|6|7,,,,,,
true,Проверить SLA по срочным заказам и эскалировать риски (слот 07:45),Test proga,544911412,Europe/Kyiv,07:45,1|2|3|4|5|6|7,,,,,,
true,Уточнить готовность склада к отбору и комплектации (слот 07:46),Router_Telegram_Router,8041897638,Europe/Kyiv,07:46,1|2|3|4|5|6|7,,,,,,
true,Перепроверить план загрузки машины и порядок точек (слот 07:47),uN2g1pUp256tdDRV,544911412|8041897638,Europe/Kyiv,07:47,1|2|3|4|5|6|7,,,,,,
true,Согласовать замену транспорта при поломке/задержке (слот 07:48),O53EqnIO7LJ1Axrv,544911412,Europe/Kyiv,07:48,1|2|3|4|5|6|7,,,,,,
true,Проверить наличие доверенностей и реквизитов получателя (слот 07:49),Test proga,8041897638,Europe/Kyiv,07:49,1|2|3|4|5|6|7,,,,,,
true,Проверить температуру/условия хранения для спецгруза (слот 07:50),Router_Telegram_Router,544911412|8041897638,Europe/Kyiv,07:50,1|2|3|4|5|6|7,,,,,,
true,Сверить время прибытия и обновить прогноз по доставке (слот 07:51),uN2g1pUp256tdDRV,544911412,Europe/Kyiv,07:51,1|2|3|4|5|6|7,,,,,,
true,Проверить документы по международной отправке (инвойс/упаковочный) (слот 07:52),O53EqnIO7LJ1Axrv,8041897638,Europe/Kyiv,07:52,1|2|3|4|5|6|7,,,,,,
true,Подготовить задачу на инвентаризацию проблемной номенклатуры (слот 07:53),Test proga,544911412|8041897638,Europe/Kyiv,07:53,1|2|3|4|5|6|7,,,,,,
true,Проверить корректность штрихкодов и сканов по партиям (слот 07:54),Router_Telegram_Router,544911412,Europe/Kyiv,07:54,1|2|3|4|5|6|7,,,,,,
true,Сформировать список задач для смены логистов (слот 07:55),uN2g1pUp256tdDRV,8041897638,Europe/Kyiv,07:55,1|2|3|4|5|6|7,,,,,,
true,Проверить очередь заявок на экспресс-доставку (слот 07:56),O53EqnIO7LJ1Axrv,544911412|8041897638,Europe/Kyiv,07:56,1|2|3|4|5|6|7,,,,,,
true,Сверить возвратные документы и закрыть спорные позиции (слот 07:57),Test proga,544911412,Europe/Kyiv,07:57,1|2|3|4|5|6|7,,,,,,
true,Проверить сообщения от клиентов и ответить по статусам доставок (слот 07:58),Router_Telegram_Router,8041897638,Europe/Kyiv,07:58,1|2|3|4|5|6|7,,,,,,
true,Сформировать реестр отгрузок и отправить бухгалтерии (слот 07:59),uN2g1pUp256tdDRV,544911412|8041897638,Europe/Kyiv,07:59,1|2|3|4|5|6|7,,,,,,
true,Проверить входящие заявки на доставку и расставить приоритеты (слот 08:00),O53EqnIO7LJ1Axrv,544911412,Europe/Kyiv,08:00,1|2|3|4|5|6|7,,,,,,
true,Сверить статусы отгрузок в TMS и обновить таблицу (слот 08:01),Test proga,8041897638,Europe/Kyiv,08:01,1|2|3|4|5|6|7,,,,,,
true,Созвон с водителем: уточнить ETA и точку разгрузки (слот 08:02),Router_Telegram_Router,544911412|8041897638,Europe/Kyiv,08:02,1|2|3|4|5|6|7,,,,,,
true,Проверить наличие на складе по заказам на ближайший рейс (слот 08:03),uN2g1pUp256tdDRV,544911412,Europe/Kyiv,08:03,1|2|3|4|5|6|7,,,,,,
true,Подготовить маршрутный лист для курьера по городу (слот 08:04),O53EqnIO7LJ1Axrv,8041897638,Europe/Kyiv,08:04,1|2|3|4|5|6|7,,,,,,
true,Проверить корректность адресов и контактных телефонов получателей (слот 08:05),Test proga,544911412|8041897638,Europe/Kyiv,08:05,1|2|3|4|5|6|7,,,,,,
true,Согласовать окно доставки с клиентом и зафиксировать в системе (слот 08:06),Router_Telegram_Router,544911412,Europe/Kyiv,08:06,1|2|3|4|5|6|7,,,,,,
true,Собрать пакет документов: ТТН/накладные/акты (слот 08:07),uN2g1pUp256tdDRV,8041897638,Europe/Kyiv,08:07,1|2|3|4|5|6|7,,,,,,
true,Проверить ограничения по габаритам и весу для отправлений (слот 08:08),O53EqnIO7LJ1Axrv,544911412|8041897638,Europe/Kyiv,08:08,1|2|3|4|5|6|7,,,,,,
true,Сформировать задачу на печать этикеток и маркировку (слот 08:09),Test proga,544911412,Europe/Kyiv,08:09,1|2|3|4|5|6|7,,,,,,
true,Проверить очереди на воротах и перераспределить слоты (слот 08:10),Router_Telegram_Router,8041897638,Europe/Kyiv,08:10,1|2|3|4|5|6|7,,,,,,
true,Сверить остатки паллет и запросить пополнение расходников (слот 08:11),uN2g1pUp256tdDRV,544911412|8041897638,Europe/Kyiv,08:11,1|2|3|4|5|6|7,,,,,,
true,Отправить уведомление клиенту о переносе времени доставки (слот 08:12),O53EqnIO7LJ1Axrv,544911412,Europe/Kyiv,08:12,1|2|3|4|5|6|7,,,,,,
true,Проверить возвраты и оформить заявку на обратную логистику (слот 08:13),Test proga,8041897638,Europe/Kyiv,08:13,1|2|3|4|5|6|7,,,,,,
true,Сверить счета перевозчика и подтверждения выполнения рейса (слот 08:14),Router_Telegram_Router,544911412|8041897638,Europe/Kyiv,08:14,1|2|3|4|5|6|7,,,,,,
true,Проверить ошибки в трекинге и открыть тикет в поддержку (слот 08:15),uN2g1pUp256tdDRV,544911412,Europe/Kyiv,08:15,1|2|3|4|5|6|7,,,,,,
true,Подготовить сводку по отгрузкам за час для руководителя (слот 08:16),O53EqnIO7LJ1Axrv,8041897638,Europe/Kyiv,08:16,1|2|3|4|5|6|7,,,,,,
